order_id,customer_id,order_date,status,hour,day_of_week,month
ORD_01022,CUST_0112,2023-06-19 21:17:00,Shipped,21,Monday,6
ORD_01023,CUST_0018,2023-04-16 08:40:00,Delivered,8,Sunday,4
ORD_01024,CUST_0033,2023-11-19 11:35:00,Delivered,11,Sunday,11
ORD_01025,CUST_0009,2023-10-28 20:34:00,Delivered,20,Saturday,10
ORD_01026,CUST_0122,2023-04-19 12:52:00,Delivered,12,Wednesday,4
ORD_01027,CUST_0021,2023-09-12 11:26:00,Shipped,11,Tuesday,9
ORD_01028,CUST_0003,2023-05-05 20:01:00,Delivered,20,Friday,5
ORD_01029,CUST_0261,2023-11-23 12:13:00,Delivered,12,Thursday,11
ORD_01030,CUST_0333,2023-02-03 21:14:00,Delivered,21,Friday,2
ORD_01031,CUST_0027,2023-09-22 15:28:00,Delivered,15,Friday,9
ORD_01032,CUST_0016,2023-11-12 10:20:00,Delivered,10,Sunday,11
ORD_01033,CUST_0210,2023-06-12 16:04:00,Shipped,16,Monday,6
ORD_01034,CUST_0424,2023-12-18 10:58:00,Delivered,10,Monday,12
ORD_01035,CUST_0175,2023-05-03 13:32:00,Cancelled,13,Wednesday,5
ORD_01036,CUST_0012,2023-12-01 09:26:00,Delivered,9,Friday,12
ORD_01037,CUST_0003,2023-11-01 18:04:00,Delivered,18,Wednesday,11
ORD_01038,CUST_0365,2023-05-11 20:57:00,Delivered,20,Thursday,5
ORD_01039,CUST_0230,2023-12-21 13:53:00,Delivered,13,Thursday,12
ORD_01040,CUST_0420,2023-12-03 08:00:00,Delivered,8,Sunday,12
ORD_01041,CUST_0091,2023-08-19 10:49:00,Delivered,10,Saturday,8
ORD_01042,CUST_0269,2023-09-28 21:18:00,Delivered,21,Thursday,9
ORD_01043,CUST_0048,2023-12-24 09:33:00,Delivered,9,Sunday,12
ORD_01044,CUST_0032,2023-07-06 11:58:00,Delivered,11,Thursday,7
ORD_01045,CUST_0033,2023-10-01 16:02:00,Processing,16,Sunday,10
ORD_01046,CUST_0014,2023-06-10 21:36:00,Delivered,21,Saturday,6
ORD_01047,CUST_0008,2023-10-28 08:56:00,Delivered,8,Saturday,10
ORD_01048,CUST_0060,2023-12-26 07:50:00,Delivered,7,Tuesday,12
ORD_01049,CUST_0041,2023-10-22 19:45:00,Delivered,19,Sunday,10
ORD_01050,CUST_0098,2023-11-22 19:40:00,Delivered,19,Wednesday,11
ORD_01051,CUST_0345,2023-04-16 08:52:00,Delivered,8,Sunday,4
ORD_01052,CUST_0487,2023-08-24 18:00:00,Delivered,18,Thursday,8
ORD_01053,CUST_0027,2023-10-20 12:37:00,Delivered,12,Friday,10
ORD_01054,CUST_0020,2023-11-10 17:31:00,Delivered,17,Friday,11
ORD_01055,CUST_0015,2023-02-25 19:26:00,Processing,19,Saturday,2
ORD_01056,CUST_0021,2023-09-12 18:45:00,Delivered,18,Tuesday,9
ORD_01057,CUST_0033,2023-04-28 19:03:00,Delivered,19,Friday,4
ORD_01058,CUST_0227,2023-06-09 20:17:00,Delivered,20,Friday,6
ORD_01059,CUST_0210,2023-04-06 15:49:00,Delivered,15,Thursday,4
ORD_01060,CUST_0047,2023-11-11 20:49:00,Delivered,20,Saturday,11
ORD_01061,CUST_0102,2023-12-27 15:55:00,Delivered,15,Wednesday,12
ORD_01062,CUST_0111,2023-08-08 21:02:00,Delivered,21,Tuesday,8
ORD_01063,CUST_0019,2023-05-08 17:44:00,Delivered,17,Monday,5
ORD_01064,CUST_0206,2023-03-24 20:55:00,Delivered,20,Friday,3
ORD_01065,CUST_0011,2023-01-27 15:58:00,Delivered,15,Friday,1
ORD_01066,CUST_0218,2023-08-01 11:29:00,Delivered,11,Tuesday,8
ORD_01067,CUST_0220,2023-02-14 16:30:00,Delivered,16,Tuesday,2
ORD_01068,CUST_0488,2023-06-18 18:28:00,Delivered,18,Sunday,6
ORD_01069,CUST_0074,2023-11-03 07:10:00,Delivered,7,Friday,11
ORD_01070,CUST_0291,2023-10-02 19:16:00,Delivered,19,Monday,10
ORD_01071,CUST_0003,2023-05-07 19:50:00,Delivered,19,Sunday,5
ORD_01072,CUST_0248,2023-08-28 18:46:00,Delivered,18,Monday,8
ORD_01073,CUST_0001,2023-03-24 08:12:00,Delivered,8,Friday,3
ORD_01074,CUST_0281,2023-06-01 11:27:00,Cancelled,11,Thursday,6
ORD_01075,CUST_0333,2023-03-10 15:13:00,Delivered,15,Friday,3
ORD_01076,CUST_0369,2023-12-05 09:45:00,Delivered,9,Tuesday,12
ORD_01077,CUST_0003,2023-05-07 09:06:00,Delivered,9,Sunday,5
ORD_01078,CUST_0035,2023-05-18 20:22:00,Delivered,20,Thursday,5
ORD_01079,CUST_0131,2023-08-21 17:04:00,Delivered,17,Monday,8
ORD_01080,CUST_0007,2023-03-17 16:49:00,Delivered,16,Friday,3
ORD_01081,CUST_0378,2023-12-22 20:13:00,Delivered,20,Friday,12
ORD_01082,CUST_0031,2023-12-11 07:03:00,Delivered,7,Monday,12
ORD_01083,CUST_0124,2023-08-13 19:45:00,Delivered,19,Sunday,8
ORD_01084,CUST_0039,2023-11-06 21:53:00,Delivered,21,Monday,11
ORD_01085,CUST_0404,2023-04-04 16:27:00,Delivered,16,Tuesday,4
ORD_01086,CUST_0178,2023-10-07 17:56:00,Cancelled,17,Saturday,10
ORD_01087,CUST_0100,2023-01-10 11:58:00,Delivered,11,Tuesday,1
ORD_01088,CUST_0018,2023-09-13 05:44:00,Delivered,5,Wednesday,9
ORD_01089,CUST_0442,2023-10-16 23:40:00,Delivered,23,Monday,10
ORD_01090,CUST_0414,2023-02-12 04:57:00,Delivered,4,Sunday,2
ORD_01091,CUST_0029,2023-09-02 11:54:00,Delivered,11,Saturday,9
ORD_01092,CUST_0460,2023-10-19 18:23:00,Delivered,18,Thursday,10
ORD_01093,CUST_0374,2023-05-06 13:17:00,Delivered,13,Saturday,5
ORD_01094,CUST_0160,2023-05-12 08:29:00,Delivered,8,Friday,5
ORD_01095,CUST_0006,2023-04-19 17:01:00,Delivered,17,Wednesday,4
ORD_01096,CUST_0127,2023-05-22 17:57:00,Shipped,17,Monday,5
ORD_01097,CUST_0018,2023-03-11 13:53:00,Delivered,13,Saturday,3
ORD_01098,CUST_0023,2023-08-12 19:33:00,Delivered,19,Saturday,8
ORD_01099,CUST_0037,2023-04-23 13:41:00,Delivered,13,Sunday,4
ORD_01100,CUST_0407,2023-05-17 19:16:00,Delivered,19,Wednesday,5
ORD_01101,CUST_0244,2023-03-19 11:36:00,Delivered,11,Sunday,3
ORD_01102,CUST_0023,2023-12-01 08:30:00,Delivered,8,Friday,12
ORD_01103,CUST_0096,2023-10-15 19:29:00,Delivered,19,Sunday,10
ORD_01104,CUST_0308,2023-05-22 13:02:00,Processing,13,Monday,5
ORD_01105,CUST_0037,2023-06-01 09:10:00,Shipped,9,Thursday,6
ORD_01106,CUST_0067,2023-09-26 22:05:00,Delivered,22,Tuesday,9
ORD_01107,CUST_0103,2023-12-10 11:11:00,Delivered,11,Sunday,12
ORD_01108,CUST_0036,2023-11-12 00:10:00,Delivered,0,Sunday,11
ORD_01109,CUST_0031,2023-10-27 14:15:00,Delivered,14,Friday,10
ORD_01110,CUST_0205,2023-11-10 19:46:00,Shipped,19,Friday,11
ORD_01111,CUST_0380,2023-12-01 09:38:00,Delivered,9,Friday,12
ORD_01112,CUST_0313,2023-09-13 21:41:00,Delivered,21,Wednesday,9
ORD_01113,CUST_0174,2023-06-06 13:18:00,Delivered,13,Tuesday,6
ORD_01114,CUST_0026,2023-10-27 08:51:00,Delivered,8,Friday,10
ORD_01115,CUST_0021,2023-03-17 12:29:00,Delivered,12,Friday,3
ORD_01116,CUST_0380,2023-09-20 19:58:00,Delivered,19,Wednesday,9
ORD_01117,CUST_0498,2023-06-26 09:27:00,Delivered,9,Monday,6
ORD_01118,CUST_0046,2023-09-07 15:39:00,Delivered,15,Thursday,9
ORD_01119,CUST_0032,2023-07-02 20:43:00,Delivered,20,Sunday,7
ORD_01120,CUST_0278,2023-05-10 12:01:00,Delivered,12,Wednesday,5
ORD_01121,CUST_0019,2023-08-13 10:05:00,Delivered,10,Sunday,8
ORD_01122,CUST_0141,2023-05-15 18:15:00,Shipped,18,Monday,5
ORD_01123,CUST_0047,2023-09-04 12:46:00,Delivered,12,Monday,9
ORD_01124,CUST_0381,2023-12-27 20:07:00,Delivered,20,Wednesday,12
ORD_01125,CUST_0407,2023-04-26 06:36:00,Delivered,6,Wednesday,4
ORD_01126,CUST_0043,2023-01-13 20:43:00,Delivered,20,Friday,1
ORD_01127,CUST_0067,2023-05-15 16:40:00,Delivered,16,Monday,5
ORD_01128,CUST_0040,2023-05-23 17:29:00,Delivered,17,Tuesday,5
ORD_01129,CUST_0022,2023-05-27 13:29:00,Shipped,13,Saturday,5
ORD_01130,CUST_0131,2023-06-22 20:05:00,Delivered,20,Thursday,6
ORD_01131,CUST_0272,2023-06-10 18:28:00,Delivered,18,Saturday,6
ORD_01132,CUST_0290,2023-07-25 04:18:00,Delivered,4,Tuesday,7
ORD_01133,CUST_0194,2023-09-28 08:25:00,Delivered,8,Thursday,9
ORD_01134,CUST_0282,2023-06-25 09:57:00,Delivered,9,Sunday,6
ORD_01135,CUST_0352,2023-12-25 17:32:00,Delivered,17,Monday,12
ORD_01136,CUST_0423,2023-12-06 21:11:00,Delivered,21,Wednesday,12
ORD_01137,CUST_0350,2023-12-13 16:26:00,Processing,16,Wednesday,12
ORD_01138,CUST_0040,2023-09-03 16:46:00,Delivered,16,Sunday,9
ORD_01139,CUST_0242,2023-10-12 03:38:00,Shipped,3,Thursday,10
ORD_01140,CUST_0024,2023-10-08 09:59:00,Delivered,9,Sunday,10
ORD_01141,CUST_0106,2023-08-15 10:38:00,Delivered,10,Tuesday,8
ORD_01142,CUST_0057,2023-11-27 11:58:00,Shipped,11,Monday,11
ORD_01143,CUST_0003,2023-10-14 20:30:00,Shipped,20,Saturday,10
ORD_01144,CUST_0276,2023-03-25 17:34:00,Delivered,17,Saturday,3
ORD_01145,CUST_0425,2023-11-25 05:25:00,Delivered,5,Saturday,11
ORD_01146,CUST_0054,2023-03-09 19:37:00,Delivered,19,Thursday,3
ORD_01147,CUST_0073,2023-12-26 14:16:00,Delivered,14,Tuesday,12
ORD_01148,CUST_0017,2023-05-23 13:50:00,Delivered,13,Tuesday,5
ORD_01149,CUST_0076,2023-08-01 09:23:00,Delivered,9,Tuesday,8
ORD_01150,CUST_0226,2023-10-05 18:44:00,Delivered,18,Thursday,10
ORD_01151,CUST_0020,2023-03-01 10:46:00,Delivered,10,Wednesday,3
ORD_01152,CUST_0330,2023-03-28 14:33:00,Delivered,14,Tuesday,3
ORD_01153,CUST_0025,2023-01-03 12:19:00,Delivered,12,Tuesday,1
ORD_01154,CUST_0333,2023-04-16 14:58:00,Delivered,14,Sunday,4
ORD_01155,CUST_0269,2023-12-24 09:42:00,Delivered,9,Sunday,12
ORD_01156,CUST_0380,2023-08-03 22:03:00,Delivered,22,Thursday,8
ORD_01157,CUST_0354,2023-12-28 10:44:00,Delivered,10,Thursday,12
ORD_01158,CUST_0048,2023-04-27 21:57:00,Shipped,21,Thursday,4
ORD_01159,CUST_0049,2023-09-15 07:56:00,Delivered,7,Friday,9
ORD_01160,CUST_0227,2023-02-07 07:37:00,Delivered,7,Tuesday,2
ORD_01161,CUST_0464,2023-02-15 19:12:00,Delivered,19,Wednesday,2
ORD_01162,CUST_0139,2023-07-06 11:30:00,Delivered,11,Thursday,7
ORD_01163,CUST_0226,2023-02-25 21:31:00,Delivered,21,Saturday,2
ORD_01164,CUST_0345,2023-05-28 13:40:00,Delivered,13,Sunday,5
ORD_01165,CUST_0157,2023-05-17 14:43:00,Delivered,14,Wednesday,5
ORD_01166,CUST_0403,2023-03-06 17:10:00,Delivered,17,Monday,3
ORD_01167,CUST_0400,2023-10-08 21:30:00,Processing,21,Sunday,10
ORD_01168,CUST_0162,2023-07-14 16:48:00,Delivered,16,Friday,7
ORD_01169,CUST_0500,2023-07-09 03:45:00,Delivered,3,Sunday,7
ORD_01170,CUST_0196,2023-05-18 18:51:00,Delivered,18,Thursday,5
ORD_01171,CUST_0021,2023-10-24 16:02:00,Delivered,16,Tuesday,10
ORD_01172,CUST_0039,2023-09-02 07:40:00,Delivered,7,Saturday,9
ORD_01173,CUST_0009,2023-12-03 11:49:00,Delivered,11,Sunday,12
ORD_01174,CUST_0016,2023-05-18 19:16:00,Delivered,19,Thursday,5
ORD_01175,CUST_0359,2023-10-11 21:23:00,Shipped,21,Wednesday,10
ORD_01176,CUST_0236,2023-06-07 18:45:00,Delivered,18,Wednesday,6
ORD_01177,CUST_0250,2023-11-27 15:58:00,Cancelled,15,Monday,11
ORD_01178,CUST_0033,2023-12-11 19:31:00,Delivered,19,Monday,12
ORD_01179,CUST_0499,2023-08-04 15:51:00,Delivered,15,Friday,8
ORD_01180,CUST_0393,2023-10-27 10:28:00,Shipped,10,Friday,10
ORD_01181,CUST_0355,2023-10-14 20:25:00,Delivered,20,Saturday,10
ORD_01182,CUST_0028,2023-03-28 09:43:00,Delivered,9,Tuesday,3
ORD_01183,CUST_0295,2023-12-23 20:09:00,Delivered,20,Saturday,12
ORD_01184,CUST_0039,2023-12-02 19:34:00,Delivered,19,Saturday,12
ORD_01185,CUST_0104,2023-05-14 23:14:00,Processing,23,Sunday,5
ORD_01186,CUST_0484,2023-07-27 21:01:00,Delivered,21,Thursday,7
ORD_01187,CUST_0106,2023-11-19 19:05:00,Processing,19,Sunday,11
ORD_01188,CUST_0049,2023-04-16 18:22:00,Delivered,18,Sunday,4
ORD_01189,CUST_0033,2023-06-09 15:29:00,Delivered,15,Friday,6
ORD_01190,CUST_0182,2023-06-10 19:27:00,Processing,19,Saturday,6
ORD_01191,CUST_0242,2023-01-09 18:57:00,Delivered,18,Monday,1
ORD_01192,CUST_0034,2023-03-23 14:02:00,Delivered,14,Thursday,3
ORD_01193,CUST_0215,2023-03-17 22:47:00,Delivered,22,Friday,3
ORD_01194,CUST_0026,2023-09-27 10:20:00,Delivered,10,Wednesday,9
ORD_01195,CUST_0010,2023-12-02 15:48:00,Delivered,15,Saturday,12
ORD_01196,CUST_0115,2023-02-03 08:30:00,Delivered,8,Friday,2
ORD_01197,CUST_0415,2023-09-10 14:57:00,Shipped,14,Sunday,9
ORD_01198,CUST_0343,2023-10-16 14:53:00,Shipped,14,Monday,10
ORD_01199,CUST_0074,2023-04-03 18:45:00,Delivered,18,Monday,4
ORD_01200,CUST_0169,2023-10-15 17:33:00,Delivered,17,Sunday,10
ORD_01201,CUST_0436,2023-01-26 12:03:00,Delivered,12,Thursday,1
ORD_01202,CUST_0293,2023-07-28 12:40:00,Shipped,12,Friday,7
ORD_01203,CUST_0336,2023-11-11 11:57:00,Delivered,11,Saturday,11
ORD_01204,CUST_0050,2023-10-11 19:16:00,Delivered,19,Wednesday,10
ORD_01205,CUST_0049,2023-04-15 19:07:00,Delivered,19,Saturday,4
ORD_01206,CUST_0482,2023-02-28 22:11:00,Delivered,22,Tuesday,2
ORD_01207,CUST_0182,2023-08-25 08:55:00,Delivered,8,Friday,8
ORD_01208,CUST_0034,2023-03-06 07:10:00,Delivered,7,Monday,3
ORD_01209,CUST_0218,2023-11-09 06:25:00,Delivered,6,Thursday,11
ORD_01210,CUST_0046,2023-08-10 09:46:00,Delivered,9,Thursday,8
ORD_01211,CUST_0500,2023-12-08 12:10:00,Delivered,12,Friday,12
ORD_01212,CUST_0116,2023-12-09 08:25:00,Delivered,8,Saturday,12
ORD_01213,CUST_0021,2023-01-04 15:33:00,Delivered,15,Wednesday,1
ORD_01214,CUST_0048,2023-09-05 07:48:00,Shipped,7,Tuesday,9
ORD_01215,CUST_0017,2023-02-15 13:10:00,Shipped,13,Wednesday,2
ORD_01216,CUST_0047,2023-09-20 20:15:00,Shipped,20,Wednesday,9
ORD_01217,CUST_0144,2023-11-24 10:16:00,Delivered,10,Friday,11
ORD_01218,CUST_0043,2023-01-23 19:15:00,Delivered,19,Monday,1
ORD_01219,CUST_0050,2023-11-16 16:53:00,Delivered,16,Thursday,11
ORD_01220,CUST_0330,2023-12-19 07:48:00,Delivered,7,Tuesday,12
ORD_01221,CUST_0202,2023-10-02 12:50:00,Delivered,12,Monday,10
ORD_01222,CUST_0413,2023-09-25 13:58:00,Delivered,13,Monday,9
ORD_01223,CUST_0150,2023-12-26 04:29:00,Delivered,4,Tuesday,12
ORD_01224,CUST_0128,2023-05-26 06:29:00,Delivered,6,Friday,5
ORD_01225,CUST_0165,2023-10-25 12:52:00,Delivered,12,Wednesday,10
ORD_01226,CUST_0379,2023-11-08 11:19:00,Delivered,11,Wednesday,11
ORD_01227,CUST_0025,2023-04-28 18:22:00,Delivered,18,Friday,4
ORD_01228,CUST_0166,2023-01-07 16:58:00,Delivered,16,Saturday,1
ORD_01229,CUST_0039,2023-04-03 18:58:00,Shipped,18,Monday,4
ORD_01230,CUST_0182,2023-06-13 07:47:00,Delivered,7,Tuesday,6
ORD_01231,CUST_0227,2023-11-08 15:42:00,Cancelled,15,Wednesday,11
ORD_01232,CUST_0126,2023-12-15 17:13:00,Delivered,17,Friday,12
ORD_01233,CUST_0225,2023-06-18 23:12:00,Delivered,23,Sunday,6
ORD_01234,CUST_0383,2023-04-26 22:51:00,Delivered,22,Wednesday,4
ORD_01235,CUST_0164,2023-08-03 21:08:00,Delivered,21,Thursday,8
ORD_01236,CUST_0033,2023-10-18 11:51:00,Delivered,11,Wednesday,10
ORD_01237,CUST_0284,2023-11-08 14:36:00,Delivered,14,Wednesday,11
ORD_01238,CUST_0489,2023-12-01 16:35:00,Delivered,16,Friday,12
ORD_01239,CUST_0047,2023-05-09 21:46:00,Delivered,21,Tuesday,5
ORD_01240,CUST_0203,2023-04-15 11:44:00,Delivered,11,Saturday,4
ORD_01241,CUST_0209,2023-03-18 22:37:00,Delivered,22,Saturday,3
ORD_01242,CUST_0301,2023-03-03 17:33:00,Delivered,17,Friday,3
ORD_01243,CUST_0389,2023-12-27 09:41:00,Shipped,9,Wednesday,12
ORD_01244,CUST_0351,2023-06-14 12:30:00,Delivered,12,Wednesday,6
ORD_01245,CUST_0028,2023-12-16 07:16:00,Delivered,7,Saturday,12
ORD_01246,CUST_0385,2023-02-09 03:38:00,Delivered,3,Thursday,2
ORD_01247,CUST_0034,2023-01-11 12:01:00,Delivered,12,Wednesday,1
ORD_01248,CUST_0097,2023-09-16 09:13:00,Processing,9,Saturday,9
ORD_01249,CUST_0294,2023-03-15 18:56:00,Delivered,18,Wednesday,3
ORD_01250,CUST_0035,2023-12-26 21:51:00,Processing,21,Tuesday,12
ORD_01251,CUST_0309,2023-03-20 21:29:00,Shipped,21,Monday,3
ORD_01252,CUST_0343,2023-08-11 10:09:00,Delivered,10,Friday,8
ORD_01253,CUST_0246,2023-11-22 18:53:00,Delivered,18,Wednesday,11
ORD_01254,CUST_0360,2023-08-13 19:41:00,Delivered,19,Sunday,8
ORD_01255,CUST_0041,2023-06-14 12:31:00,Delivered,12,Wednesday,6
ORD_01256,CUST_0255,2023-12-25 11:43:00,Delivered,11,Monday,12
ORD_01257,CUST_0038,2023-10-19 15:41:00,Delivered,15,Thursday,10
ORD_01258,CUST_0097,2023-06-18 06:52:00,Delivered,6,Sunday,6
ORD_01259,CUST_0024,2023-10-02 20:06:00,Delivered,20,Monday,10
ORD_01260,CUST_0014,2023-07-19 17:00:00,Delivered,17,Wednesday,7
ORD_01261,CUST_0016,2023-09-27 11:11:00,Cancelled,11,Wednesday,9
ORD_01262,CUST_0043,2023-04-14 18:45:00,Shipped,18,Friday,4
ORD_01263,CUST_0213,2023-11-13 10:57:00,Delivered,10,Monday,11
ORD_01264,CUST_0050,2023-07-22 18:04:00,Delivered,18,Saturday,7
ORD_01265,CUST_0086,2023-12-09 21:45:00,Processing,21,Saturday,12
ORD_01266,CUST_0134,2023-02-04 12:56:00,Shipped,12,Saturday,2
ORD_01267,CUST_0015,2023-01-13 09:48:00,Delivered,9,Friday,1
ORD_01268,CUST_0074,2023-07-25 05:59:00,Delivered,5,Tuesday,7
ORD_01269,CUST_0487,2023-04-06 12:12:00,Shipped,12,Thursday,4
ORD_01270,CUST_0005,2023-04-21 09:42:00,Delivered,9,Friday,4
ORD_01271,CUST_0034,2023-05-06 08:20:00,Delivered,8,Saturday,5
ORD_01272,CUST_0021,2023-06-05 20:43:00,Delivered,20,Monday,6
ORD_01273,CUST_0291,2023-03-08 19:02:00,Delivered,19,Wednesday,3
ORD_01274,CUST_0293,2023-09-10 18:24:00,Delivered,18,Sunday,9
ORD_01275,CUST_0233,2023-07-05 13:56:00,Delivered,13,Wednesday,7
ORD_01276,CUST_0199,2023-12-06 12:01:00,Delivered,12,Wednesday,12
ORD_01277,CUST_0278,2023-11-13 08:40:00,Delivered,8,Monday,11
ORD_01278,CUST_0341,2023-06-24 15:15:00,Delivered,15,Saturday,6
ORD_01279,CUST_0402,2023-09-15 15:48:00,Delivered,15,Friday,9
ORD_01280,CUST_0007,2023-08-15 11:53:00,Processing,11,Tuesday,8
ORD_01281,CUST_0338,2023-06-17 13:28:00,Delivered,13,Saturday,6
ORD_01282,CUST_0048,2023-10-25 08:25:00,Delivered,8,Wednesday,10
ORD_01283,CUST_0391,2023-12-11 17:48:00,Delivered,17,Monday,12
ORD_01284,CUST_0004,2023-05-03 11:57:00,Delivered,11,Wednesday,5
ORD_01285,CUST_0299,2023-12-15 14:45:00,Delivered,14,Friday,12
ORD_01286,CUST_0084,2023-06-18 20:26:00,Delivered,20,Sunday,6
ORD_01287,CUST_0016,2023-12-22 21:58:00,Delivered,21,Friday,12
ORD_01288,CUST_0301,2023-10-27 12:28:00,Delivered,12,Friday,10
ORD_01289,CUST_0291,2023-05-11 23:56:00,Delivered,23,Thursday,5
ORD_01290,CUST_0077,2023-02-26 22:12:00,Processing,22,Sunday,2
ORD_01291,CUST_0182,2023-09-26 14:39:00,Shipped,14,Tuesday,9
ORD_01292,CUST_0033,2023-05-17 20:01:00,Delivered,20,Wednesday,5
ORD_01293,CUST_0140,2023-10-25 17:42:00,Delivered,17,Wednesday,10
ORD_01294,CUST_0006,2023-10-01 11:12:00,Shipped,11,Sunday,10
ORD_01295,CUST_0025,2023-05-26 15:50:00,Delivered,15,Friday,5
ORD_01296,CUST_0137,2023-02-15 21:05:00,Delivered,21,Wednesday,2
ORD_01297,CUST_0024,2023-02-19 19:49:00,Delivered,19,Sunday,2
ORD_01298,CUST_0446,2023-12-03 08:40:00,Processing,8,Sunday,12
ORD_01299,CUST_0048,2023-12-06 07:05:00,Delivered,7,Wednesday,12
ORD_01300,CUST_0272,2023-04-27 09:31:00,Delivered,9,Thursday,4
ORD_01301,CUST_0441,2023-02-06 15:05:00,Delivered,15,Monday,2
ORD_01302,CUST_0097,2023-10-23 19:12:00,Delivered,19,Monday,10
ORD_01303,CUST_0304,2023-05-14 15:18:00,Delivered,15,Sunday,5
ORD_01304,CUST_0336,2023-12-22 10:48:00,Delivered,10,Friday,12
ORD_01305,CUST_0318,2023-10-14 07:48:00,Shipped,7,Saturday,10
ORD_01306,CUST_0395,2023-12-12 18:38:00,Delivered,18,Tuesday,12
ORD_01307,CUST_0184,2023-10-16 12:19:00,Delivered,12,Monday,10
ORD_01308,CUST_0022,2023-10-14 14:29:00,Delivered,14,Saturday,10
ORD_01309,CUST_0048,2023-10-14 21:55:00,Delivered,21,Saturday,10
ORD_01310,CUST_0223,2023-11-22 20:09:00,Delivered,20,Wednesday,11
ORD_01311,CUST_0139,2023-05-01 14:10:00,Delivered,14,Monday,5
ORD_01312,CUST_0437,2023-03-22 06:06:00,Delivered,6,Wednesday,3
ORD_01313,CUST_0034,2023-12-26 09:31:00,Delivered,9,Tuesday,12
ORD_01314,CUST_0317,2023-06-04 16:33:00,Delivered,16,Sunday,6
ORD_01315,CUST_0029,2023-06-08 09:20:00,Delivered,9,Thursday,6
ORD_01316,CUST_0100,2023-12-11 19:36:00,Processing,19,Monday,12
ORD_01317,CUST_0128,2023-07-16 20:20:00,Delivered,20,Sunday,7
ORD_01318,CUST_0271,2023-07-20 20:46:00,Delivered,20,Thursday,7
ORD_01319,CUST_0365,2023-03-28 19:30:00,Delivered,19,Tuesday,3
ORD_01320,CUST_0018,2023-12-16 22:38:00,Shipped,22,Saturday,12
ORD_01321,CUST_0310,2023-03-24 06:56:00,Delivered,6,Friday,3
ORD_01322,CUST_0006,2023-05-07 08:01:00,Delivered,8,Sunday,5
ORD_01323,CUST_0229,2023-09-18 08:28:00,Delivered,8,Monday,9
ORD_01324,CUST_0039,2023-07-06 16:20:00,Processing,16,Thursday,7
ORD_01325,CUST_0162,2023-11-13 16:40:00,Delivered,16,Monday,11
ORD_01326,CUST_0018,2023-09-11 16:36:00,Delivered,16,Monday,9
ORD_01327,CUST_0005,2023-12-05 08:33:00,Delivered,8,Tuesday,12
ORD_01328,CUST_0022,2023-10-16 13:03:00,Delivered,13,Monday,10
ORD_01329,CUST_0230,2023-03-25 20:16:00,Delivered,20,Saturday,3
ORD_01330,CUST_0045,2023-04-02 05:48:00,Delivered,5,Sunday,4
ORD_01331,CUST_0388,2023-09-13 03:48:00,Delivered,3,Wednesday,9
ORD_01332,CUST_0021,2023-04-02 09:37:00,Delivered,9,Sunday,4
ORD_01333,CUST_0461,2023-11-13 09:34:00,Delivered,9,Monday,11
ORD_01334,CUST_0428,2023-04-20 10:12:00,Delivered,10,Thursday,4
ORD_01335,CUST_0229,2023-09-21 17:49:00,Delivered,17,Thursday,9
ORD_01336,CUST_0014,2023-04-19 18:19:00,Delivered,18,Wednesday,4
ORD_01337,CUST_0291,2023-12-27 10:32:00,Delivered,10,Wednesday,12
ORD_01338,CUST_0047,2023-06-11 14:25:00,Delivered,14,Sunday,6
ORD_01339,CUST_0408,2023-12-28 21:04:00,Delivered,21,Thursday,12
ORD_01340,CUST_0001,2023-05-13 18:10:00,Delivered,18,Saturday,5
ORD_01341,CUST_0449,2023-06-09 13:01:00,Delivered,13,Friday,6
ORD_01342,CUST_0014,2023-03-21 18:43:00,Delivered,18,Tuesday,3
ORD_01343,CUST_0038,2023-10-09 10:44:00,Delivered,10,Monday,10
ORD_01344,CUST_0044,2023-06-02 14:53:00,Delivered,14,Friday,6
ORD_01345,CUST_0005,2023-12-09 18:46:00,Delivered,18,Saturday,12
ORD_01346,CUST_0029,2023-11-21 05:36:00,Delivered,5,Tuesday,11
ORD_01347,CUST_0048,2023-01-12 07:23:00,Delivered,7,Thursday,1
ORD_01348,CUST_0372,2023-08-05 11:40:00,Delivered,11,Saturday,8
ORD_01349,CUST_0393,2023-05-27 17:56:00,Delivered,17,Saturday,5
ORD_01350,CUST_0017,2023-12-11 21:41:00,Delivered,21,Monday,12
ORD_01351,CUST_0321,2023-03-11 15:53:00,Delivered,15,Saturday,3
ORD_01352,CUST_0203,2023-02-14 20:32:00,Delivered,20,Tuesday,2
ORD_01353,CUST_0341,2023-12-24 09:45:00,Delivered,9,Sunday,12
ORD_01354,CUST_0281,2023-12-17 17:25:00,Delivered,17,Sunday,12
ORD_01355,CUST_0116,2023-09-15 08:44:00,Shipped,8,Friday,9
ORD_01356,CUST_0410,2023-02-05 21:44:00,Processing,21,Sunday,2
ORD_01357,CUST_0041,2023-02-27 09:01:00,Delivered,9,Monday,2
ORD_01358,CUST_0035,2023-04-04 13:22:00,Delivered,13,Tuesday,4
ORD_01359,CUST_0107,2023-05-20 16:30:00,Delivered,16,Saturday,5
ORD_01360,CUST_0021,2023-06-09 18:55:00,Delivered,18,Friday,6
ORD_01361,CUST_0486,2023-12-16 23:24:00,Delivered,23,Saturday,12
ORD_01362,CUST_0043,2023-04-27 18:59:00,Delivered,18,Thursday,4
