order_id,customer_id,order_date,status,hour,day_of_week,month,product_id,quantity,price_x,total_price,customer_name,city,province,latitude,longitude,join_date,product_name,category,price_y
ORD_01434,CUST_0038,2023-02-02 17:52:00,Shipped,17,Thursday,2,PROD_051,1,135903,135903,Customer_38,Surabaya,Jawa Timur,-7.216128531230477,112.7979014336082,2023-11-08,Buku_Item_51,Buku,135903
ORD_01434,CUST_0038,2023-02-02 17:52:00,Shipped,17,Thursday,2,PROD_063,1,247861,247861,Customer_38,Surabaya,Jawa Timur,-7.216128531230477,112.7979014336082,2023-11-08,Fashion_Item_63,Fashion,247861
ORD_01435,CUST_0270,2023-02-20 10:04:00,Delivered,10,Monday,2,PROD_021,2,123690,247380,Customer_270,Malang,Jawa Timur,-7.976491172937981,112.5584318830303,2023-06-21,Mainan_Item_21,Mainan,123690
ORD_01435,CUST_0270,2023-02-20 10:04:00,Delivered,10,Monday,2,PROD_083,1,84477,84477,Customer_270,Malang,Jawa Timur,-7.976491172937981,112.5584318830303,2023-06-21,Buku_Item_83,Buku,84477
ORD_01436,CUST_0115,2023-10-02 12:21:00,Delivered,12,Monday,10,PROD_058,3,82717,248151,Customer_115,Malang,Jawa Timur,-7.888190688964577,112.65882772519944,2023-10-23,Buku_Item_58,Buku,82717
ORD_01436,CUST_0115,2023-10-02 12:21:00,Delivered,12,Monday,10,PROD_046,1,71189,71189,Customer_115,Malang,Jawa Timur,-7.888190688964577,112.65882772519944,2023-10-23,Makanan_Item_46,Makanan,71189
ORD_01437,CUST_0418,2023-06-26 21:50:00,Cancelled,21,Monday,6,PROD_042,1,168608,168608,Customer_418,Semarang,Jawa Tengah,-6.966926445452104,110.40338508990092,2023-10-29,Kesehatan_Item_42,Kesehatan,168608
ORD_01438,CUST_0361,2023-03-03 06:56:00,Delivered,6,Friday,3,PROD_058,1,82717,82717,Customer_361,Medan,Sumatera Utara,3.682868091364208,98.60844661323314,2023-02-08,Buku_Item_58,Buku,82717
ORD_01439,CUST_0145,2023-11-23 11:15:00,Delivered,11,Thursday,11,PROD_016,3,943936,2831808,Customer_145,Yogyakarta,DI Yogyakarta,-7.838291749574344,110.3876666521138,2023-03-21,Elektronik_Item_16,Elektronik,943936
ORD_01440,CUST_0344,2023-08-19 11:45:00,Delivered,11,Saturday,8,PROD_005,1,256476,256476,Customer_344,Medan,Sumatera Utara,3.60952253789398,98.62819581873208,2023-11-29,Fashion_Item_5,Fashion,256476
ORD_01441,CUST_0177,2023-02-02 19:51:00,Delivered,19,Thursday,2,PROD_064,1,225330,225330,Customer_177,Surabaya,Jawa Timur,-7.225761273676211,112.68468688541628,2023-05-06,Olahraga_Item_64,Olahraga,225330
ORD_01442,CUST_0402,2023-10-11 13:52:00,Delivered,13,Wednesday,10,PROD_055,3,159752,479256,Customer_402,Jakarta,DKI Jakarta,-6.193542327966638,106.86694300927658,2023-02-17,Mainan_Item_55,Mainan,159752
ORD_01442,CUST_0402,2023-10-11 13:52:00,Delivered,13,Wednesday,10,PROD_085,2,191709,383418,Customer_402,Jakarta,DKI Jakarta,-6.193542327966638,106.86694300927658,2023-02-17,Rumah Tangga_Item_85,Rumah Tangga,191709
ORD_01442,CUST_0402,2023-10-11 13:52:00,Delivered,13,Wednesday,10,PROD_041,2,196385,392770,Customer_402,Jakarta,DKI Jakarta,-6.193542327966638,106.86694300927658,2023-02-17,Fashion_Item_41,Fashion,196385
ORD_01443,CUST_0011,2023-12-14 07:56:00,Cancelled,7,Thursday,12,PROD_018,1,162230,162230,Customer_11,Denpasar,Bali,-8.648129421055526,115.1404987721304,2023-04-12,Kecantikan_Item_18,Kecantikan,162230
ORD_01444,CUST_0491,2023-05-07 18:26:00,Delivered,18,Sunday,5,PROD_047,2,67955,135910,Customer_491,Yogyakarta,DI Yogyakarta,-7.828751221836608,110.42368244074916,2023-05-23,Mainan_Item_47,Mainan,67955
ORD_01445,CUST_0191,2023-05-04 14:52:00,Processing,14,Thursday,5,PROD_019,1,187323,187323,Customer_191,Semarang,Jawa Tengah,-7.0429670344756685,110.45894743307284,2023-09-16,Rumah Tangga_Item_19,Rumah Tangga,187323
ORD_01446,CUST_0378,2023-10-09 15:56:00,Delivered,15,Monday,10,PROD_079,1,82738,82738,Customer_378,Semarang,Jawa Tengah,-7.038745585467322,110.47840503785406,2023-11-12,Rumah Tangga_Item_79,Rumah Tangga,82738
ORD_01447,CUST_0375,2023-11-15 22:37:00,Delivered,22,Wednesday,11,PROD_097,1,41536,41536,Customer_375,Yogyakarta,DI Yogyakarta,-7.714305577807091,110.3943475991828,2023-12-29,Makanan_Item_97,Makanan,41536
ORD_01448,CUST_0002,2023-06-21 22:04:00,Delivered,22,Wednesday,6,PROD_060,1,432377,432377,Customer_2,Semarang,Jawa Tengah,-6.920201211637719,110.4393316968394,2023-05-06,Otomotif_Item_60,Otomotif,432377
ORD_01448,CUST_0002,2023-06-21 22:04:00,Delivered,22,Wednesday,6,PROD_078,3,121557,364671,Customer_2,Semarang,Jawa Tengah,-6.920201211637719,110.4393316968394,2023-05-06,Mainan_Item_78,Mainan,121557
ORD_01449,CUST_0115,2023-07-10 20:54:00,Delivered,20,Monday,7,PROD_075,1,99079,99079,Customer_115,Malang,Jawa Timur,-7.888190688964577,112.65882772519944,2023-10-23,Makanan_Item_75,Makanan,99079
ORD_01450,CUST_0034,2023-04-08 21:28:00,Delivered,21,Saturday,4,PROD_007,3,307682,923046,Customer_34,Makassar,Sulawesi Selatan,-5.219515155005048,119.4931393961508,2023-03-25,Olahraga_Item_7,Olahraga,307682
ORD_01451,CUST_0141,2023-08-18 21:01:00,Delivered,21,Friday,8,PROD_099,2,834688,1669376,Customer_141,Palembang,Sumatera Selatan,-2.898098931636487,104.74299903137032,2023-05-16,Elektronik_Item_99,Elektronik,834688
ORD_01451,CUST_0141,2023-08-18 21:01:00,Delivered,21,Friday,8,PROD_082,1,76093,76093,Customer_141,Palembang,Sumatera Selatan,-2.898098931636487,104.74299903137032,2023-05-16,Kecantikan_Item_82,Kecantikan,76093
ORD_01451,CUST_0141,2023-08-18 21:01:00,Delivered,21,Friday,8,PROD_040,1,72970,72970,Customer_141,Palembang,Sumatera Selatan,-2.898098931636487,104.74299903137032,2023-05-16,Buku_Item_40,Buku,72970
ORD_01452,CUST_0274,2023-09-10 19:54:00,Delivered,19,Sunday,9,PROD_072,1,255123,255123,Customer_274,Jakarta,DKI Jakarta,-6.286088481560074,106.87991463911855,2023-01-24,Otomotif_Item_72,Otomotif,255123
ORD_01452,CUST_0274,2023-09-10 19:54:00,Delivered,19,Sunday,9,PROD_093,1,141160,141160,Customer_274,Jakarta,DKI Jakarta,-6.286088481560074,106.87991463911855,2023-01-24,Rumah Tangga_Item_93,Rumah Tangga,141160
ORD_01452,CUST_0274,2023-09-10 19:54:00,Delivered,19,Sunday,9,PROD_043,1,146719,146719,Customer_274,Jakarta,DKI Jakarta,-6.286088481560074,106.87991463911855,2023-01-24,Fashion_Item_43,Fashion,146719
ORD_01453,CUST_0169,2023-09-16 03:08:00,Processing,3,Saturday,9,PROD_022,1,75681,75681,Customer_169,Semarang,Jawa Tengah,-6.895507883197798,110.460331571876,2023-08-23,Mainan_Item_22,Mainan,75681
ORD_01453,CUST_0169,2023-09-16 03:08:00,Processing,3,Saturday,9,PROD_085,1,191709,191709,Customer_169,Semarang,Jawa Tengah,-6.895507883197798,110.460331571876,2023-08-23,Rumah Tangga_Item_85,Rumah Tangga,191709
ORD_01454,CUST_0028,2023-04-06 12:48:00,Processing,12,Thursday,4,PROD_070,1,186171,186171,Customer_28,Malang,Jawa Timur,-7.947020004237783,112.71697484700462,2023-04-09,Olahraga_Item_70,Olahraga,186171
ORD_01455,CUST_0040,2023-12-28 08:59:00,Delivered,8,Thursday,12,PROD_100,2,51259,102518,Customer_40,Medan,Sumatera Utara,3.566893145708854,98.59537381190503,2023-03-25,Makanan_Item_100,Makanan,51259
ORD_01456,CUST_0139,2023-12-04 19:21:00,Delivered,19,Monday,12,PROD_100,1,51259,51259,Customer_139,Jakarta,DKI Jakarta,-6.149140964206645,106.87559278615556,2023-03-26,Makanan_Item_100,Makanan,51259
ORD_01456,CUST_0139,2023-12-04 19:21:00,Delivered,19,Monday,12,PROD_069,1,515966,515966,Customer_139,Jakarta,DKI Jakarta,-6.149140964206645,106.87559278615556,2023-03-26,Elektronik_Item_69,Elektronik,515966
ORD_01457,CUST_0143,2023-11-12 19:22:00,Delivered,19,Sunday,11,PROD_070,2,186171,372342,Customer_143,Palembang,Sumatera Selatan,-2.9604439718007654,104.68258845475935,2023-12-23,Olahraga_Item_70,Olahraga,186171
ORD_01457,CUST_0143,2023-11-12 19:22:00,Delivered,19,Sunday,11,PROD_033,3,253503,760509,Customer_143,Palembang,Sumatera Selatan,-2.9604439718007654,104.68258845475935,2023-12-23,Otomotif_Item_33,Otomotif,253503
ORD_01458,CUST_0497,2023-11-03 23:10:00,Delivered,23,Friday,11,PROD_089,1,149006,149006,Customer_497,Makassar,Sulawesi Selatan,-5.193270972554008,119.4507461333738,2023-12-10,Buku_Item_89,Buku,149006
ORD_01459,CUST_0474,2023-10-12 04:54:00,Delivered,4,Thursday,10,PROD_014,2,44731,89462,Customer_474,Malang,Jawa Timur,-8.039222873986239,112.7126037283696,2023-05-28,Mainan_Item_14,Mainan,44731
ORD_01459,CUST_0474,2023-10-12 04:54:00,Delivered,4,Thursday,10,PROD_066,1,160637,160637,Customer_474,Malang,Jawa Timur,-8.039222873986239,112.7126037283696,2023-05-28,Rumah Tangga_Item_66,Rumah Tangga,160637
ORD_01460,CUST_0040,2023-09-25 16:44:00,Delivered,16,Monday,9,PROD_030,1,139469,139469,Customer_40,Medan,Sumatera Utara,3.566893145708854,98.59537381190503,2023-03-25,Mainan_Item_30,Mainan,139469
ORD_01460,CUST_0040,2023-09-25 16:44:00,Delivered,16,Monday,9,PROD_085,2,191709,383418,Customer_40,Medan,Sumatera Utara,3.566893145708854,98.59537381190503,2023-03-25,Rumah Tangga_Item_85,Rumah Tangga,191709
ORD_01460,CUST_0040,2023-09-25 16:44:00,Delivered,16,Monday,9,PROD_100,1,51259,51259,Customer_40,Medan,Sumatera Utara,3.566893145708854,98.59537381190503,2023-03-25,Makanan_Item_100,Makanan,51259
ORD_01461,CUST_0102,2023-12-02 13:00:00,Delivered,13,Saturday,12,PROD_086,3,120110,360330,Customer_102,Medan,Sumatera Utara,3.527525742818923,98.75191083770542,2023-02-02,Kesehatan_Item_86,Kesehatan,120110
ORD_01462,CUST_0213,2023-10-01 22:55:00,Delivered,22,Sunday,10,PROD_013,1,229930,229930,Customer_213,Malang,Jawa Timur,-8.055088247996672,112.64250577646474,2023-03-21,Kecantikan_Item_13,Kecantikan,229930
ORD_01463,CUST_0060,2023-09-16 14:35:00,Delivered,14,Saturday,9,PROD_080,2,192494,384988,Customer_60,Jakarta,DKI Jakarta,-6.1302882003020045,106.85346844838314,2023-02-26,Rumah Tangga_Item_80,Rumah Tangga,192494
ORD_01464,CUST_0327,2023-05-10 15:27:00,Delivered,15,Wednesday,5,PROD_008,1,177379,177379,Customer_327,Palembang,Sumatera Selatan,-2.9587317763958243,104.82448789483686,2023-03-26,Rumah Tangga_Item_8,Rumah Tangga,177379
ORD_01464,CUST_0327,2023-05-10 15:27:00,Delivered,15,Wednesday,5,PROD_039,3,71764,215292,Customer_327,Palembang,Sumatera Selatan,-2.9587317763958243,104.82448789483686,2023-03-26,Kecantikan_Item_39,Kecantikan,71764
ORD_01465,CUST_0418,2023-06-05 10:54:00,Delivered,10,Monday,6,PROD_068,1,133142,133142,Customer_418,Semarang,Jawa Tengah,-6.966926445452104,110.40338508990092,2023-10-29,Olahraga_Item_68,Olahraga,133142
ORD_01466,CUST_0379,2023-05-01 04:18:00,Delivered,4,Monday,5,PROD_018,1,162230,162230,Customer_379,Denpasar,Bali,-8.646485448814298,115.21929221839524,2023-09-05,Kecantikan_Item_18,Kecantikan,162230
ORD_01466,CUST_0379,2023-05-01 04:18:00,Delivered,4,Monday,5,PROD_068,2,133142,266284,Customer_379,Denpasar,Bali,-8.646485448814298,115.21929221839524,2023-09-05,Olahraga_Item_68,Olahraga,133142
ORD_01467,CUST_0049,2023-12-25 11:56:00,Delivered,11,Monday,12,PROD_075,2,99079,198158,Customer_49,Makassar,Sulawesi Selatan,-5.143153434123602,119.41820820367172,2023-04-19,Makanan_Item_75,Makanan,99079
ORD_01468,CUST_0018,2023-05-25 16:34:00,Shipped,16,Thursday,5,PROD_092,1,737234,737234,Customer_18,Medan,Sumatera Utara,3.688326406614912,98.73387946962328,2023-06-22,Elektronik_Item_92,Elektronik,737234
ORD_01469,CUST_0354,2023-08-18 17:06:00,Shipped,17,Friday,8,PROD_006,3,148817,446451,Customer_354,Bandung,Jawa Barat,-6.953029231005056,107.68107488917092,2023-11-07,Rumah Tangga_Item_6,Rumah Tangga,148817
ORD_01469,CUST_0354,2023-08-18 17:06:00,Shipped,17,Friday,8,PROD_040,1,72970,72970,Customer_354,Bandung,Jawa Barat,-6.953029231005056,107.68107488917092,2023-11-07,Buku_Item_40,Buku,72970
ORD_01470,CUST_0138,2023-10-05 07:37:00,Delivered,7,Thursday,10,PROD_006,2,148817,297634,Customer_138,Medan,Sumatera Utara,3.597468479772188,98.67250325893744,2023-07-25,Rumah Tangga_Item_6,Rumah Tangga,148817
ORD_01470,CUST_0138,2023-10-05 07:37:00,Delivered,7,Thursday,10,PROD_061,1,217261,217261,Customer_138,Medan,Sumatera Utara,3.597468479772188,98.67250325893744,2023-07-25,Kecantikan_Item_61,Kecantikan,217261
ORD_01471,CUST_0011,2023-09-18 20:15:00,Delivered,20,Monday,9,PROD_084,3,145494,436482,Customer_11,Denpasar,Bali,-8.648129421055526,115.1404987721304,2023-04-12,Mainan_Item_84,Mainan,145494
ORD_01472,CUST_0054,2023-09-01 14:46:00,Delivered,14,Friday,9,PROD_088,1,225165,225165,Customer_54,Denpasar,Bali,-8.688423415392874,115.2637102277086,2023-05-15,Otomotif_Item_88,Otomotif,225165
ORD_01473,CUST_0003,2023-10-09 16:46:00,Delivered,16,Monday,10,PROD_071,1,188892,188892,Customer_3,Medan,Sumatera Utara,3.5264037280884875,98.60339890406723,2023-03-13,Olahraga_Item_71,Olahraga,188892
ORD_01474,CUST_0314,2023-10-07 19:18:00,Delivered,19,Saturday,10,PROD_076,1,91332,91332,Customer_314,Palembang,Sumatera Selatan,-2.983593056773371,104.82489418762675,2023-07-19,Mainan_Item_76,Mainan,91332
ORD_01475,CUST_0138,2023-04-28 20:45:00,Delivered,20,Friday,4,PROD_064,3,225330,675990,Customer_138,Medan,Sumatera Utara,3.597468479772188,98.67250325893744,2023-07-25,Olahraga_Item_64,Olahraga,225330
ORD_01475,CUST_0138,2023-04-28 20:45:00,Delivered,20,Friday,4,PROD_001,1,58327,58327,Customer_138,Medan,Sumatera Utara,3.597468479772188,98.67250325893744,2023-07-25,Buku_Item_1,Buku,58327
ORD_01476,CUST_0017,2023-10-19 09:41:00,Delivered,9,Thursday,10,PROD_032,1,697202,697202,Customer_17,Semarang,Jawa Tengah,-7.053589681402944,110.50937710745067,2023-03-21,Elektronik_Item_32,Elektronik,697202
ORD_01476,CUST_0017,2023-10-19 09:41:00,Delivered,9,Thursday,10,PROD_017,3,77086,231258,Customer_17,Semarang,Jawa Tengah,-7.053589681402944,110.50937710745067,2023-03-21,Kesehatan_Item_17,Kesehatan,77086
ORD_01476,CUST_0017,2023-10-19 09:41:00,Delivered,9,Thursday,10,PROD_092,2,737234,1474468,Customer_17,Semarang,Jawa Tengah,-7.053589681402944,110.50937710745067,2023-03-21,Elektronik_Item_92,Elektronik,737234
ORD_01477,CUST_0351,2023-06-07 10:07:00,Delivered,10,Wednesday,6,PROD_092,2,737234,1474468,Customer_351,Surabaya,Jawa Timur,-7.250982113489683,112.66246470736448,2023-10-16,Elektronik_Item_92,Elektronik,737234
ORD_01477,CUST_0351,2023-06-07 10:07:00,Delivered,10,Wednesday,6,PROD_015,1,116877,116877,Customer_351,Surabaya,Jawa Timur,-7.250982113489683,112.66246470736448,2023-10-16,Buku_Item_15,Buku,116877
ORD_01478,CUST_0014,2023-07-05 18:50:00,Delivered,18,Wednesday,7,PROD_053,1,152688,152688,Customer_14,Malang,Jawa Timur,-8.026665243568328,112.63544688768272,2023-05-23,Mainan_Item_53,Mainan,152688
ORD_01479,CUST_0141,2023-07-07 20:09:00,Delivered,20,Friday,7,PROD_086,2,120110,240220,Customer_141,Palembang,Sumatera Selatan,-2.898098931636487,104.74299903137032,2023-05-16,Kesehatan_Item_86,Kesehatan,120110
ORD_01480,CUST_0251,2023-07-09 13:16:00,Delivered,13,Sunday,7,PROD_008,2,177379,354758,Customer_251,Palembang,Sumatera Selatan,-2.9364676571960517,104.78261927326884,2023-06-17,Rumah Tangga_Item_8,Rumah Tangga,177379
ORD_01481,CUST_0384,2023-07-10 09:07:00,Shipped,9,Monday,7,PROD_036,1,308886,308886,Customer_384,Yogyakarta,DI Yogyakarta,-7.743108262851862,110.44485312735236,2023-05-05,Olahraga_Item_36,Olahraga,308886
ORD_01482,CUST_0243,2023-11-17 06:29:00,Delivered,6,Friday,11,PROD_058,1,82717,82717,Customer_243,Palembang,Sumatera Selatan,-2.9592371376153803,104.8556316020982,2023-01-01,Buku_Item_58,Buku,82717
ORD_01482,CUST_0243,2023-11-17 06:29:00,Delivered,6,Friday,11,PROD_026,1,145358,145358,Customer_243,Palembang,Sumatera Selatan,-2.9592371376153803,104.8556316020982,2023-01-01,Kecantikan_Item_26,Kecantikan,145358
ORD_01483,CUST_0200,2023-05-16 09:57:00,Delivered,9,Tuesday,5,PROD_083,1,84477,84477,Customer_200,Jakarta,DKI Jakarta,-6.158625786441701,106.89650857481692,2023-02-27,Buku_Item_83,Buku,84477
ORD_01483,CUST_0200,2023-05-16 09:57:00,Delivered,9,Tuesday,5,PROD_063,3,247861,743583,Customer_200,Jakarta,DKI Jakarta,-6.158625786441701,106.89650857481692,2023-02-27,Fashion_Item_63,Fashion,247861
ORD_01484,CUST_0329,2023-12-04 10:23:00,Delivered,10,Monday,12,PROD_035,1,30771,30771,Customer_329,Malang,Jawa Timur,-8.009844818840255,112.60521645927972,2023-10-01,Makanan_Item_35,Makanan,30771
ORD_01484,CUST_0329,2023-12-04 10:23:00,Delivered,10,Monday,12,PROD_085,1,191709,191709,Customer_329,Malang,Jawa Timur,-8.009844818840255,112.60521645927972,2023-10-01,Rumah Tangga_Item_85,Rumah Tangga,191709
ORD_01485,CUST_0033,2023-08-04 10:18:00,Delivered,10,Friday,8,PROD_086,3,120110,360330,Customer_33,Semarang,Jawa Tengah,-7.010413098062523,110.42813921663164,2023-08-21,Kesehatan_Item_86,Kesehatan,120110
ORD_01486,CUST_0295,2023-11-17 21:40:00,Delivered,21,Friday,11,PROD_020,3,165275,495825,Customer_295,Bandung,Jawa Barat,-6.991890832208446,107.54948053870248,2023-09-01,Otomotif_Item_20,Otomotif,165275
ORD_01487,CUST_0354,2023-11-14 16:00:00,Delivered,16,Tuesday,11,PROD_094,1,101522,101522,Customer_354,Bandung,Jawa Barat,-6.953029231005056,107.68107488917092,2023-11-07,Mainan_Item_94,Mainan,101522
ORD_01488,CUST_0129,2023-10-09 16:40:00,Delivered,16,Monday,10,PROD_078,1,121557,121557,Customer_129,Bandung,Jawa Barat,-6.830269045167844,107.658305959335,2023-05-23,Mainan_Item_78,Mainan,121557
ORD_01488,CUST_0129,2023-10-09 16:40:00,Delivered,16,Monday,10,PROD_073,1,168941,168941,Customer_129,Bandung,Jawa Barat,-6.830269045167844,107.658305959335,2023-05-23,Otomotif_Item_73,Otomotif,168941
ORD_01489,CUST_0101,2023-12-11 06:21:00,Delivered,6,Monday,12,PROD_069,1,515966,515966,Customer_101,Surabaya,Jawa Timur,-7.229093670769143,112.668927992999,2023-05-07,Elektronik_Item_69,Elektronik,515966
ORD_01489,CUST_0101,2023-12-11 06:21:00,Delivered,6,Monday,12,PROD_043,1,146719,146719,Customer_101,Surabaya,Jawa Timur,-7.229093670769143,112.668927992999,2023-05-07,Fashion_Item_43,Fashion,146719
ORD_01490,CUST_0354,2023-02-19 20:14:00,Delivered,20,Sunday,2,PROD_060,1,432377,432377,Customer_354,Bandung,Jawa Barat,-6.953029231005056,107.68107488917092,2023-11-07,Otomotif_Item_60,Otomotif,432377
ORD_01491,CUST_0038,2023-02-18 13:08:00,Delivered,13,Saturday,2,PROD_048,1,107320,107320,Customer_38,Surabaya,Jawa Timur,-7.216128531230477,112.7979014336082,2023-11-08,Olahraga_Item_48,Olahraga,107320
ORD_01492,CUST_0038,2023-06-09 17:56:00,Delivered,17,Friday,6,PROD_044,3,115106,345318,Customer_38,Surabaya,Jawa Timur,-7.216128531230477,112.7979014336082,2023-11-08,Mainan_Item_44,Mainan,115106
ORD_01493,CUST_0048,2023-11-26 16:47:00,Delivered,16,Sunday,11,PROD_006,1,148817,148817,Customer_48,Medan,Sumatera Utara,3.6493934359909126,98.67095911927288,2023-10-18,Rumah Tangga_Item_6,Rumah Tangga,148817
ORD_01493,CUST_0048,2023-11-26 16:47:00,Delivered,16,Sunday,11,PROD_061,1,217261,217261,Customer_48,Medan,Sumatera Utara,3.6493934359909126,98.67095911927288,2023-10-18,Kecantikan_Item_61,Kecantikan,217261
ORD_01494,CUST_0357,2023-10-27 14:13:00,Delivered,14,Friday,10,PROD_013,1,229930,229930,Customer_357,Surabaya,Jawa Timur,-7.263184762289969,112.73446818282945,2023-10-24,Kecantikan_Item_13,Kecantikan,229930
ORD_01494,CUST_0357,2023-10-27 14:13:00,Delivered,14,Friday,10,PROD_012,1,990751,990751,Customer_357,Surabaya,Jawa Timur,-7.263184762289969,112.73446818282945,2023-10-24,Elektronik_Item_12,Elektronik,990751
ORD_01495,CUST_0001,2023-06-12 21:48:00,Delivered,21,Monday,6,PROD_004,1,127866,127866,Customer_1,Surabaya,Jawa Timur,-7.282591976230528,112.842242861282,2023-01-13,Mainan_Item_4,Mainan,127866
ORD_01495,CUST_0001,2023-06-12 21:48:00,Delivered,21,Monday,6,PROD_095,1,63450,63450,Customer_1,Surabaya,Jawa Timur,-7.282591976230528,112.842242861282,2023-01-13,Buku_Item_95,Buku,63450
ORD_01496,CUST_0018,2023-04-27 08:47:00,Delivered,8,Thursday,4,PROD_027,1,89653,89653,Customer_18,Medan,Sumatera Utara,3.688326406614912,98.73387946962328,2023-06-22,Makanan_Item_27,Makanan,89653
ORD_01497,CUST_0004,2023-09-08 17:02:00,Delivered,17,Friday,9,PROD_027,2,89653,179306,Customer_4,Surabaya,Jawa Timur,-7.345883277566361,112.825335229155,2023-12-13,Makanan_Item_27,Makanan,89653
ORD_01497,CUST_0004,2023-09-08 17:02:00,Delivered,17,Friday,9,PROD_047,2,67955,135910,Customer_4,Surabaya,Jawa Timur,-7.345883277566361,112.825335229155,2023-12-13,Mainan_Item_47,Mainan,67955
ORD_01497,CUST_0004,2023-09-08 17:02:00,Delivered,17,Friday,9,PROD_081,2,201542,403084,Customer_4,Surabaya,Jawa Timur,-7.345883277566361,112.825335229155,2023-12-13,Kecantikan_Item_81,Kecantikan,201542
ORD_01498,CUST_0353,2023-02-06 14:00:00,Delivered,14,Monday,2,PROD_023,1,943297,943297,Customer_353,Semarang,Jawa Tengah,-7.053925005905446,110.517592046478,2023-07-08,Elektronik_Item_23,Elektronik,943297
ORD_01499,CUST_0056,2023-02-06 09:09:00,Delivered,9,Monday,2,PROD_090,2,84750,169500,Customer_56,Malang,Jawa Timur,-8.008649709417247,112.5648442574508,2023-07-24,Kesehatan_Item_90,Kesehatan,84750
ORD_01500,CUST_0034,2023-10-22 15:57:00,Processing,15,Sunday,10,PROD_075,2,99079,198158,Customer_34,Makassar,Sulawesi Selatan,-5.219515155005048,119.4931393961508,2023-03-25,Makanan_Item_75,Makanan,99079
ORD_01500,CUST_0034,2023-10-22 15:57:00,Processing,15,Sunday,10,PROD_043,1,146719,146719,Customer_34,Makassar,Sulawesi Selatan,-5.219515155005048,119.4931393961508,2023-03-25,Fashion_Item_43,Fashion,146719
ORD_01501,CUST_0273,2023-09-07 21:27:00,Delivered,21,Thursday,9,PROD_057,1,82539,82539,Customer_273,Medan,Sumatera Utara,3.6188256480915793,98.64383254360658,2023-03-17,Makanan_Item_57,Makanan,82539
ORD_01501,CUST_0273,2023-09-07 21:27:00,Delivered,21,Thursday,9,PROD_036,1,308886,308886,Customer_273,Medan,Sumatera Utara,3.6188256480915793,98.64383254360658,2023-03-17,Olahraga_Item_36,Olahraga,308886
ORD_01502,CUST_0409,2023-11-01 09:18:00,Delivered,9,Wednesday,11,PROD_012,2,990751,1981502,Customer_409,Palembang,Sumatera Selatan,-2.9578449128510145,104.75520054077404,2023-10-09,Elektronik_Item_12,Elektronik,990751
ORD_01503,CUST_0045,2023-03-02 10:44:00,Delivered,10,Thursday,3,PROD_072,1,255123,255123,Customer_45,Medan,Sumatera Utara,3.6726425485152654,98.6666429850324,2023-01-17,Otomotif_Item_72,Otomotif,255123
ORD_01503,CUST_0045,2023-03-02 10:44:00,Delivered,10,Thursday,3,PROD_062,1,98806,98806,Customer_45,Medan,Sumatera Utara,3.6726425485152654,98.6666429850324,2023-01-17,Makanan_Item_62,Makanan,98806
ORD_01504,CUST_0419,2023-03-17 09:56:00,Delivered,9,Friday,3,PROD_007,1,307682,307682,Customer_419,Denpasar,Bali,-8.58753081978638,115.18507877982331,2023-11-02,Olahraga_Item_7,Olahraga,307682
ORD_01505,CUST_0453,2023-02-18 16:21:00,Delivered,16,Saturday,2,PROD_034,1,68085,68085,Customer_453,Surabaya,Jawa Timur,-7.273215089881501,112.8306343422154,2023-04-17,Kesehatan_Item_34,Kesehatan,68085
ORD_01506,CUST_0012,2023-01-16 20:13:00,Delivered,20,Monday,1,PROD_090,1,84750,84750,Customer_12,Denpasar,Bali,-8.712071070292957,115.18587236865874,2023-08-03,Kesehatan_Item_90,Kesehatan,84750
ORD_01506,CUST_0012,2023-01-16 20:13:00,Delivered,20,Monday,1,PROD_082,1,76093,76093,Customer_12,Denpasar,Bali,-8.712071070292957,115.18587236865874,2023-08-03,Kecantikan_Item_82,Kecantikan,76093
ORD_01507,CUST_0217,2023-10-18 07:48:00,Delivered,7,Wednesday,10,PROD_036,3,308886,926658,Customer_217,Makassar,Sulawesi Selatan,-5.124056387336748,119.35292453522456,2023-07-30,Olahraga_Item_36,Olahraga,308886
ORD_01508,CUST_0017,2023-11-25 04:42:00,Delivered,4,Saturday,11,PROD_093,1,141160,141160,Customer_17,Semarang,Jawa Tengah,-7.053589681402944,110.50937710745067,2023-03-21,Rumah Tangga_Item_93,Rumah Tangga,141160
ORD_01508,CUST_0017,2023-11-25 04:42:00,Delivered,4,Saturday,11,PROD_004,1,127866,127866,Customer_17,Semarang,Jawa Tengah,-7.053589681402944,110.50937710745067,2023-03-21,Mainan_Item_4,Mainan,127866
ORD_01509,CUST_0327,2023-09-03 18:30:00,Processing,18,Sunday,9,PROD_069,1,515966,515966,Customer_327,Palembang,Sumatera Selatan,-2.9587317763958243,104.82448789483686,2023-03-26,Elektronik_Item_69,Elektronik,515966
ORD_01510,CUST_0041,2023-10-20 04:09:00,Cancelled,4,Friday,10,PROD_087,1,142011,142011,Customer_41,Yogyakarta,DI Yogyakarta,-7.722979314824881,110.39415962536552,2023-07-14,Kesehatan_Item_87,Kesehatan,142011
ORD_01511,CUST_0331,2023-05-10 10:05:00,Delivered,10,Wednesday,5,PROD_086,1,120110,120110,Customer_331,Malang,Jawa Timur,-7.995380654820431,112.7299030497586,2023-10-16,Kesehatan_Item_86,Kesehatan,120110
